clim,ssp,region_gea,year,heat_hours
Zone_6C Cold Marine,SSP3,EEU,2075,6
Zone_6C Cold Marine,SSP3,EEU,2080,6
Zone_6C Cold Marine,SSP3,EEU,2085,6
Zone_6C Cold Marine,SSP3,EEU,2090,6
Zone_6C Cold Marine,SSP3,EEU,2095,6
Zone_6C Cold Marine,SSP3,EEU,2100,6
Zone_7A Very cold Humid,SSP3,EEU,2015,12
Zone_7A Very cold Humid,SSP3,EEU,2020,12
Zone_7A Very cold Humid,SSP3,EEU,2025,12
Zone_7A Very cold Humid,SSP3,EEU,2030,12
Zone_7A Very cold Humid,SSP3,EEU,2035,12
Zone_7A Very cold Humid,SSP3,EEU,2040,12
Zone_7A Very cold Humid,SSP3,EEU,2045,12
Zone_7A Very cold Humid,SSP3,EEU,2050,12
Zone_7A Very cold Humid,SSP3,EEU,2055,12
Zone_7A Very cold Humid,SSP3,EEU,2060,12
Zone_7A Very cold Humid,SSP3,EEU,2065,12
Zone_7A Very cold Humid,SSP3,EEU,2070,12
Zone_7A Very cold Humid,SSP3,EEU,2075,12
Zone_7A Very cold Humid,SSP3,EEU,2080,12
Zone_7A Very cold Humid,SSP3,EEU,2085,12
Zone_7A Very cold Humid,SSP3,EEU,2090,12
Zone_7A Very cold Humid,SSP3,EEU,2095,12
Zone_7A Very cold Humid,SSP3,EEU,2100,12
Zone_7B Very cold Dry,SSP3,EEU,2015,12
Zone_7B Very cold Dry,SSP3,EEU,2020,12
Zone_7B Very cold Dry,SSP3,EEU,2025,12
Zone_7B Very cold Dry,SSP3,EEU,2030,12
Zone_7B Very cold Dry,SSP3,EEU,2035,12
Zone_7B Very cold Dry,SSP3,EEU,2040,12
Zone_7B Very cold Dry,SSP3,EEU,2045,12
Zone_7B Very cold Dry,SSP3,EEU,2050,12
Zone_7B Very cold Dry,SSP3,EEU,2055,12
Zone_7B Very cold Dry,SSP3,EEU,2060,12
Zone_7B Very cold Dry,SSP3,EEU,2065,12
Zone_7B Very cold Dry,SSP3,EEU,2070,12
Zone_7B Very cold Dry,SSP3,EEU,2075,12
Zone_7B Very cold Dry,SSP3,EEU,2080,12
Zone_7B Very cold Dry,SSP3,EEU,2085,12
Zone_7B Very cold Dry,SSP3,EEU,2090,12
Zone_7B Very cold Dry,SSP3,EEU,2095,12
Zone_7B Very cold Dry,SSP3,EEU,2100,12
Zone_7C Very cold Marine,SSP3,EEU,2015,12
Zone_7C Very cold Marine,SSP3,EEU,2020,12
Zone_7C Very cold Marine,SSP3,EEU,2025,12
Zone_7C Very cold Marine,SSP3,EEU,2030,12
Zone_7C Very cold Marine,SSP3,EEU,2035,12
Zone_7C Very cold Marine,SSP3,EEU,2040,12
Zone_7C Very cold Marine,SSP3,EEU,2045,12
Zone_7C Very cold Marine,SSP3,EEU,2050,12
Zone_7C Very cold Marine,SSP3,EEU,2055,12
Zone_7C Very cold Marine,SSP3,EEU,2060,12
Zone_7C Very cold Marine,SSP3,EEU,2065,12
Zone_7C Very cold Marine,SSP3,EEU,2070,12
Zone_7C Very cold Marine,SSP3,EEU,2075,12
Zone_7C Very cold Marine,SSP3,EEU,2080,12
Zone_7C Very cold Marine,SSP3,EEU,2085,12
Zone_7C Very cold Marine,SSP3,EEU,2090,12
Zone_7C Very cold Marine,SSP3,EEU,2095,12
Zone_7C Very cold Marine,SSP3,EEU,2100,12
Zone_8A Subarctic/arctic Humid,SSP3,EEU,2015,12
Zone_8A Subarctic/arctic Humid,SSP3,EEU,2020,12
Zone_8A Subarctic/arctic Humid,SSP3,EEU,2025,12
Zone_8A Subarctic/arctic Humid,SSP3,EEU,2030,12
Zone_8A Subarctic/arctic Humid,SSP3,EEU,2035,12
Zone_8A Subarctic/arctic Humid,SSP3,EEU,2040,12
Zone_8A Subarctic/arctic Humid,SSP3,EEU,2045,12
Zone_8A Subarctic/arctic Humid,SSP3,EEU,2050,12
Zone_8A Subarctic/arctic Humid,SSP3,EEU,2055,12
Zone_8A Subarctic/arctic Humid,SSP3,EEU,2060,12
Zone_8A Subarctic/arctic Humid,SSP3,EEU,2065,12
Zone_8A Subarctic/arctic Humid,SSP3,EEU,2070,12
Zone_8A Subarctic/arctic Humid,SSP3,EEU,2075,12
Zone_8A Subarctic/arctic Humid,SSP3,EEU,2080,12
Zone_8A Subarctic/arctic Humid,SSP3,EEU,2085,12
Zone_8A Subarctic/arctic Humid,SSP3,EEU,2090,12
Zone_8A Subarctic/arctic Humid,SSP3,EEU,2095,12
Zone_8A Subarctic/arctic Humid,SSP3,EEU,2100,12
Zone_8B Subarctic/arctic Dry,SSP3,EEU,2015,12
Zone_8B Subarctic/arctic Dry,SSP3,EEU,2020,12
Zone_8B Subarctic/arctic Dry,SSP3,EEU,2025,12
Zone_8B Subarctic/arctic Dry,SSP3,EEU,2030,12
Zone_8B Subarctic/arctic Dry,SSP3,EEU,2035,12
Zone_8B Subarctic/arctic Dry,SSP3,EEU,2040,12
Zone_8B Subarctic/arctic Dry,SSP3,EEU,2045,12
Zone_8B Subarctic/arctic Dry,SSP3,EEU,2050,12
Zone_8B Subarctic/arctic Dry,SSP3,EEU,2055,12
Zone_8B Subarctic/arctic Dry,SSP3,EEU,2060,12
Zone_8B Subarctic/arctic Dry,SSP3,EEU,2065,12
Zone_8B Subarctic/arctic Dry,SSP3,EEU,2070,12
Zone_8B Subarctic/arctic Dry,SSP3,EEU,2075,12
Zone_8B Subarctic/arctic Dry,SSP3,EEU,2080,12
Zone_8B Subarctic/arctic Dry,SSP3,EEU,2085,12
Zone_8B Subarctic/arctic Dry,SSP3,EEU,2090,12
Zone_8B Subarctic/arctic Dry,SSP3,EEU,2095,12
Zone_8B Subarctic/arctic Dry,SSP3,EEU,2100,12
Zone_8C Subarctic/arctic Marine,SSP3,EEU,2015,12
Zone_8C Subarctic/arctic Marine,SSP3,EEU,2020,12
Zone_8C Subarctic/arctic Marine,SSP3,EEU,2025,12
Zone_8C Subarctic/arctic Marine,SSP3,EEU,2030,12
Zone_8C Subarctic/arctic Marine,SSP3,EEU,2035,12
Zone_8C Subarctic/arctic Marine,SSP3,EEU,2040,12
Zone_8C Subarctic/arctic Marine,SSP3,EEU,2045,12
Zone_8C Subarctic/arctic Marine,SSP3,EEU,2050,12
Zone_8C Subarctic/arctic Marine,SSP3,EEU,2055,12
Zone_8C Subarctic/arctic Marine,SSP3,EEU,2060,12
Zone_8C Subarctic/arctic Marine,SSP3,EEU,2065,12
Zone_8C Subarctic/arctic Marine,SSP3,EEU,2070,12
Zone_8C Subarctic/arctic Marine,SSP3,EEU,2075,12
Zone_8C Subarctic/arctic Marine,SSP3,EEU,2080,12
Zone_8C Subarctic/arctic Marine,SSP3,EEU,2085,12
Zone_8C Subarctic/arctic Marine,SSP3,EEU,2090,12
Zone_8C Subarctic/arctic Marine,SSP3,EEU,2095,12
Zone_8C Subarctic/arctic Marine,SSP3,EEU,2100,12
Zone_0A Extremely hot Humid,SSP3,FSU,2015,0
Zone_0A Extremely hot Humid,SSP3,FSU,2020,0
Zone_0A Extremely hot Humid,SSP3,FSU,2025,0
Zone_0A Extremely hot Humid,SSP3,FSU,2030,0
Zone_0A Extremely hot Humid,SSP3,FSU,2035,0
Zone_0A Extremely hot Humid,SSP3,FSU,2040,0
Zone_0A Extremely hot Humid,SSP3,FSU,2045,0
Zone_0A Extremely hot Humid,SSP3,FSU,2050,0
Zone_0A Extremely hot Humid,SSP3,FSU,2055,0
Zone_0A Extremely hot Humid,SSP3,FSU,2060,0
Zone_0A Extremely hot Humid,SSP3,FSU,2065,0
Zone_0A Extremely hot Humid,SSP3,FSU,2070,0
Zone_0A Extremely hot Humid,SSP3,FSU,2075,0
Zone_0A Extremely hot Humid,SSP3,FSU,2080,0
Zone_0A Extremely hot Humid,SSP3,FSU,2085,0
Zone_0A Extremely hot Humid,SSP3,FSU,2090,0
Zone_0A Extremely hot Humid,SSP3,FSU,2095,0
Zone_0A Extremely hot Humid,SSP3,FSU,2100,0
Zone_0B Extremely hot Dry,SSP3,FSU,2015,0
Zone_0B Extremely hot Dry,SSP3,FSU,2020,0
Zone_0B Extremely hot Dry,SSP3,FSU,2025,0
Zone_0B Extremely hot Dry,SSP3,FSU,2030,0
Zone_0B Extremely hot Dry,SSP3,FSU,2035,0
Zone_0B Extremely hot Dry,SSP3,FSU,2040,0
Zone_0B Extremely hot Dry,SSP3,FSU,2045,0
Zone_0B Extremely hot Dry,SSP3,FSU,2050,0
Zone_0B Extremely hot Dry,SSP3,FSU,2055,0
Zone_0B Extremely hot Dry,SSP3,FSU,2060,0
Zone_0B Extremely hot Dry,SSP3,FSU,2065,0
Zone_0B Extremely hot Dry,SSP3,FSU,2070,0
Zone_0B Extremely hot Dry,SSP3,FSU,2075,0
Zone_0B Extremely hot Dry,SSP3,FSU,2080,0
Zone_0B Extremely hot Dry,SSP3,FSU,2085,0
Zone_0B Extremely hot Dry,SSP3,FSU,2090,0
Zone_0B Extremely hot Dry,SSP3,FSU,2095,0
Zone_0B Extremely hot Dry,SSP3,FSU,2100,0
Zone_0C Extremely hot Marine,SSP3,FSU,2015,0
Zone_0C Extremely hot Marine,SSP3,FSU,2020,0
Zone_0C Extremely hot Marine,SSP3,FSU,2025,0
Zone_0C Extremely hot Marine,SSP3,FSU,2030,0
Zone_0C Extremely hot Marine,SSP3,FSU,2035,0
Zone_0C Extremely hot Marine,SSP3,FSU,2040,0
Zone_0C Extremely hot Marine,SSP3,FSU,2045,0
Zone_0C Extremely hot Marine,SSP3,FSU,2050,0
Zone_0C Extremely hot Marine,SSP3,FSU,2055,0
Zone_0C Extremely hot Marine,SSP3,FSU,2060,0
Zone_0C Extremely hot Marine,SSP3,FSU,2065,0
Zone_0C Extremely hot Marine,SSP3,FSU,2070,0
Zone_0C Extremely hot Marine,SSP3,FSU,2075,0
Zone_0C Extremely hot Marine,SSP3,FSU,2080,0
Zone_0C Extremely hot Marine,SSP3,FSU,2085,0
Zone_0C Extremely hot Marine,SSP3,FSU,2090,0
Zone_0C Extremely hot Marine,SSP3,FSU,2095,0
Zone_0C Extremely hot Marine,SSP3,FSU,2100,0
Zone_1A Very hot Humid,SSP3,FSU,2015,0
Zone_1A Very hot Humid,SSP3,FSU,2020,0
Zone_1A Very hot Humid,SSP3,FSU,2025,0
Zone_1A Very hot Humid,SSP3,FSU,2030,0
Zone_1A Very hot Humid,SSP3,FSU,2035,0
Zone_1A Very hot Humid,SSP3,FSU,2040,0
Zone_1A Very hot Humid,SSP3,FSU,2045,0
Zone_1A Very hot Humid,SSP3,FSU,2050,0
Zone_1A Very hot Humid,SSP3,FSU,2055,0
Zone_1A Very hot Humid,SSP3,FSU,2060,0
Zone_1A Very hot Humid,SSP3,FSU,2065,0
Zone_1A Very hot Humid,SSP3,FSU,2070,0
Zone_1A Very hot Humid,SSP3,FSU,2075,0
Zone_1A Very hot Humid,SSP3,FSU,2080,0
Zone_1A Very hot Humid,SSP3,FSU,2085,0
Zone_1A Very hot Humid,SSP3,FSU,2090,0
Zone_1A Very hot Humid,SSP3,FSU,2095,0
Zone_1A Very hot Humid,SSP3,FSU,2100,0
Zone_1B Very hot Dry,SSP3,FSU,2015,0
Zone_1B Very hot Dry,SSP3,FSU,2020,0
Zone_1B Very hot Dry,SSP3,FSU,2025,0
Zone_1B Very hot Dry,SSP3,FSU,2030,0
Zone_1B Very hot Dry,SSP3,FSU,2035,0
Zone_1B Very hot Dry,SSP3,FSU,2040,0
Zone_1B Very hot Dry,SSP3,FSU,2045,0
Zone_1B Very hot Dry,SSP3,FSU,2050,0
Zone_1B Very hot Dry,SSP3,FSU,2055,0
Zone_1B Very hot Dry,SSP3,FSU,2060,0
Zone_1B Very hot Dry,SSP3,FSU,2065,0
Zone_1B Very hot Dry,SSP3,FSU,2070,0
Zone_1B Very hot Dry,SSP3,FSU,2075,0
Zone_1B Very hot Dry,SSP3,FSU,2080,0
Zone_1B Very hot Dry,SSP3,FSU,2085,0
Zone_1B Very hot Dry,SSP3,FSU,2090,0
Zone_1B Very hot Dry,SSP3,FSU,2095,0
Zone_1B Very hot Dry,SSP3,FSU,2100,0
Zone_1C Very hot Marine,SSP3,FSU,2015,0
Zone_1C Very hot Marine,SSP3,FSU,2020,0
Zone_1C Very hot Marine,SSP3,FSU,2025,0
Zone_1C Very hot Marine,SSP3,FSU,2030,0
Zone_1C Very hot Marine,SSP3,FSU,2035,0
Zone_1C Very hot Marine,SSP3,FSU,2040,0
Zone_1C Very hot Marine,SSP3,FSU,2045,0
Zone_1C Very hot Marine,SSP3,FSU,2050,0
Zone_1C Very hot Marine,SSP3,FSU,2055,0
Zone_1C Very hot Marine,SSP3,FSU,2060,0
Zone_1C Very hot Marine,SSP3,FSU,2065,0
Zone_1C Very hot Marine,SSP3,FSU,2070,0
Zone_1C Very hot Marine,SSP3,FSU,2075,0
Zone_1C Very hot Marine,SSP3,FSU,2080,0
Zone_1C Very hot Marine,SSP3,FSU,2085,0
Zone_1C Very hot Marine,SSP3,FSU,2090,0
Zone_1C Very hot Marine,SSP3,FSU,2095,0
Zone_1C Very hot Marine,SSP3,FSU,2100,0
Zone_2A Hot Humid,SSP3,FSU,2015,1
Zone_2A Hot Humid,SSP3,FSU,2020,1
Zone_2A Hot Humid,SSP3,FSU,2025,1
Zone_2A Hot Humid,SSP3,FSU,2030,1
Zone_2A Hot Humid,SSP3,FSU,2035,1
Zone_2A Hot Humid,SSP3,FSU,2040,1
Zone_2A Hot Humid,SSP3,FSU,2045,1
Zone_2A Hot Humid,SSP3,FSU,2050,1
Zone_2A Hot Humid,SSP3,FSU,2055,1
Zone_2A Hot Humid,SSP3,FSU,2060,1
Zone_2A Hot Humid,SSP3,FSU,2065,1
Zone_2A Hot Humid,SSP3,FSU,2070,1
Zone_2A Hot Humid,SSP3,FSU,2075,1
Zone_2A Hot Humid,SSP3,FSU,2080,1
Zone_2A Hot Humid,SSP3,FSU,2085,1
Zone_2A Hot Humid,SSP3,FSU,2090,1
Zone_2A Hot Humid,SSP3,FSU,2095,1
Zone_2A Hot Humid,SSP3,FSU,2100,1
Zone_2B Hot Dry,SSP3,FSU,2015,1
Zone_2B Hot Dry,SSP3,FSU,2020,1
Zone_2B Hot Dry,SSP3,FSU,2025,1
Zone_2B Hot Dry,SSP3,FSU,2030,1
Zone_2B Hot Dry,SSP3,FSU,2035,1
Zone_2B Hot Dry,SSP3,FSU,2040,1
Zone_2B Hot Dry,SSP3,FSU,2045,1
Zone_2B Hot Dry,SSP3,FSU,2050,1
Zone_2B Hot Dry,SSP3,FSU,2055,1
Zone_2B Hot Dry,SSP3,FSU,2060,1
Zone_2B Hot Dry,SSP3,FSU,2065,1
Zone_2B Hot Dry,SSP3,FSU,2070,1
Zone_2B Hot Dry,SSP3,FSU,2075,1
Zone_2B Hot Dry,SSP3,FSU,2080,1
Zone_2B Hot Dry,SSP3,FSU,2085,1
Zone_2B Hot Dry,SSP3,FSU,2090,1
Zone_2B Hot Dry,SSP3,FSU,2095,1
Zone_2B Hot Dry,SSP3,FSU,2100,1
Zone_2C Hot Marine,SSP3,FSU,2015,1
Zone_2C Hot Marine,SSP3,FSU,2020,1
Zone_2C Hot Marine,SSP3,FSU,2025,1
Zone_2C Hot Marine,SSP3,FSU,2030,1
Zone_2C Hot Marine,SSP3,FSU,2035,1
Zone_2C Hot Marine,SSP3,FSU,2040,1
Zone_2C Hot Marine,SSP3,FSU,2045,1
Zone_2C Hot Marine,SSP3,FSU,2050,1
Zone_2C Hot Marine,SSP3,FSU,2055,1
Zone_2C Hot Marine,SSP3,FSU,2060,1
Zone_2C Hot Marine,SSP3,FSU,2065,1
Zone_2C Hot Marine,SSP3,FSU,2070,1
Zone_2C Hot Marine,SSP3,FSU,2075,1
Zone_2C Hot Marine,SSP3,FSU,2080,1
Zone_2C Hot Marine,SSP3,FSU,2085,1
Zone_2C Hot Marine,SSP3,FSU,2090,1
Zone_2C Hot Marine,SSP3,FSU,2095,1
Zone_2C Hot Marine,SSP3,FSU,2100,1
Zone_3A Warm Humid,SSP3,FSU,2015,2
Zone_3A Warm Humid,SSP3,FSU,2020,2
Zone_3A Warm Humid,SSP3,FSU,2025,2
Zone_3A Warm Humid,SSP3,FSU,2030,2
Zone_3A Warm Humid,SSP3,FSU,2035,2
Zone_3A Warm Humid,SSP3,FSU,2040,2
Zone_3A Warm Humid,SSP3,FSU,2045,2
Zone_3A Warm Humid,SSP3,FSU,2050,2
Zone_3A Warm Humid,SSP3,FSU,2055,2
Zone_3A Warm Humid,SSP3,FSU,2060,2
Zone_3A Warm Humid,SSP3,FSU,2065,2
Zone_3A Warm Humid,SSP3,FSU,2070,2
Zone_3A Warm Humid,SSP3,FSU,2075,2
Zone_3A Warm Humid,SSP3,FSU,2080,2
Zone_3A Warm Humid,SSP3,FSU,2085,2
Zone_3A Warm Humid,SSP3,FSU,2090,2
Zone_3A Warm Humid,SSP3,FSU,2095,2
Zone_3A Warm Humid,SSP3,FSU,2100,2
Zone_3B Warm Dry,SSP3,FSU,2015,2
Zone_3B Warm Dry,SSP3,FSU,2020,2
Zone_3B Warm Dry,SSP3,FSU,2025,2
Zone_3B Warm Dry,SSP3,FSU,2030,2
Zone_3B Warm Dry,SSP3,FSU,2035,2
Zone_3B Warm Dry,SSP3,FSU,2040,2
Zone_3B Warm Dry,SSP3,FSU,2045,2
Zone_3B Warm Dry,SSP3,FSU,2050,2
Zone_3B Warm Dry,SSP3,FSU,2055,2
Zone_3B Warm Dry,SSP3,FSU,2060,2
Zone_3B Warm Dry,SSP3,FSU,2065,2
Zone_3B Warm Dry,SSP3,FSU,2070,2
Zone_3B Warm Dry,SSP3,FSU,2075,2
Zone_3B Warm Dry,SSP3,FSU,2080,2
Zone_3B Warm Dry,SSP3,FSU,2085,2
Zone_3B Warm Dry,SSP3,FSU,2090,2
Zone_3B Warm Dry,SSP3,FSU,2095,2
Zone_3B Warm Dry,SSP3,FSU,2100,2
Zone_3C Warm Marine,SSP3,FSU,2015,2
Zone_3C Warm Marine,SSP3,FSU,2020,2
Zone_3C Warm Marine,SSP3,FSU,2025,2
Zone_3C Warm Marine,SSP3,FSU,2030,2
Zone_3C Warm Marine,SSP3,FSU,2035,2
Zone_3C Warm Marine,SSP3,FSU,2040,2
Zone_3C Warm Marine,SSP3,FSU,2045,2
Zone_3C Warm Marine,SSP3,FSU,2050,2
Zone_3C Warm Marine,SSP3,FSU,2055,2
Zone_3C Warm Marine,SSP3,FSU,2060,2
Zone_3C Warm Marine,SSP3,FSU,2065,2
Zone_3C Warm Marine,SSP3,FSU,2070,2
Zone_3C Warm Marine,SSP3,FSU,2075,2
Zone_3C Warm Marine,SSP3,FSU,2080,2
Zone_3C Warm Marine,SSP3,FSU,2085,2
Zone_3C Warm Marine,SSP3,FSU,2090,2
Zone_3C Warm Marine,SSP3,FSU,2095,2
Zone_3C Warm Marine,SSP3,FSU,2100,2
Zone_4A Mixed Humid,SSP3,FSU,2015,6
Zone_4A Mixed Humid,SSP3,FSU,2020,6
Zone_4A Mixed Humid,SSP3,FSU,2025,6
Zone_4A Mixed Humid,SSP3,FSU,2030,6
Zone_4A Mixed Humid,SSP3,FSU,2035,6
Zone_4A Mixed Humid,SSP3,FSU,2040,6
Zone_4A Mixed Humid,SSP3,FSU,2045,6
Zone_4A Mixed Humid,SSP3,FSU,2050,6
Zone_4A Mixed Humid,SSP3,FSU,2055,6
Zone_4A Mixed Humid,SSP3,FSU,2060,6
Zone_4A Mixed Humid,SSP3,FSU,2065,6
Zone_4A Mixed Humid,SSP3,FSU,2070,6
Zone_4A Mixed Humid,SSP3,FSU,2075,6
Zone_4A Mixed Humid,SSP3,FSU,2080,6
Zone_4A Mixed Humid,SSP3,FSU,2085,6
Zone_4A Mixed Humid,SSP3,FSU,2090,6
Zone_4A Mixed Humid,SSP3,FSU,2095,6
Zone_4A Mixed Humid,SSP3,FSU,2100,6
Zone_4B Mixed Dry,SSP3,FSU,2015,6
Zone_4B Mixed Dry,SSP3,FSU,2020,6
Zone_4B Mixed Dry,SSP3,FSU,2025,6
Zone_4B Mixed Dry,SSP3,FSU,2030,6
Zone_4B Mixed Dry,SSP3,FSU,2035,6
Zone_4B Mixed Dry,SSP3,FSU,2040,6
Zone_4B Mixed Dry,SSP3,FSU,2045,6
Zone_4B Mixed Dry,SSP3,FSU,2050,6
Zone_4B Mixed Dry,SSP3,FSU,2055,6
Zone_4B Mixed Dry,SSP3,FSU,2060,6
Zone_4B Mixed Dry,SSP3,FSU,2065,6
Zone_4B Mixed Dry,SSP3,FSU,2070,6
Zone_4B Mixed Dry,SSP3,FSU,2075,6
Zone_4B Mixed Dry,SSP3,FSU,2080,6
Zone_4B Mixed Dry,SSP3,FSU,2085,6
Zone_4B Mixed Dry,SSP3,FSU,2090,6
Zone_4B Mixed Dry,SSP3,FSU,2095,6
Zone_4B Mixed Dry,SSP3,FSU,2100,6
Zone_4C Mixed Marine,SSP3,FSU,2015,6
Zone_4C Mixed Marine,SSP3,FSU,2020,6
Zone_4C Mixed Marine,SSP3,FSU,2025,6
Zone_4C Mixed Marine,SSP3,FSU,2030,6
Zone_4C Mixed Marine,SSP3,FSU,2035,6
Zone_4C Mixed Marine,SSP3,FSU,2040,6
Zone_4C Mixed Marine,SSP3,FSU,2045,6
Zone_4C Mixed Marine,SSP3,FSU,2050,6
Zone_4C Mixed Marine,SSP3,FSU,2055,6
Zone_4C Mixed Marine,SSP3,FSU,2060,6
Zone_4C Mixed Marine,SSP3,FSU,2065,6
Zone_4C Mixed Marine,SSP3,FSU,2070,6
Zone_4C Mixed Marine,SSP3,FSU,2075,6
Zone_4C Mixed Marine,SSP3,FSU,2080,6
Zone_4C Mixed Marine,SSP3,FSU,2085,6
Zone_4C Mixed Marine,SSP3,FSU,2090,6
Zone_4C Mixed Marine,SSP3,FSU,2095,6
Zone_4C Mixed Marine,SSP3,FSU,2100,6
Zone_5A Cool Humid,SSP3,FSU,2015,6
Zone_5A Cool Humid,SSP3,FSU,2020,6
Zone_5A Cool Humid,SSP3,FSU,2025,6
Zone_5A Cool Humid,SSP3,FSU,2030,6
Zone_5A Cool Humid,SSP3,FSU,2035,6
Zone_5A Cool Humid,SSP3,FSU,2040,6
Zone_5A Cool Humid,SSP3,FSU,2045,6
Zone_5A Cool Humid,SSP3,FSU,2050,6
Zone_5A Cool Humid,SSP3,FSU,2055,6
Zone_5A Cool Humid,SSP3,FSU,2060,6
Zone_5A Cool Humid,SSP3,FSU,2065,6
Zone_5A Cool Humid,SSP3,FSU,2070,6
Zone_5A Cool Humid,SSP3,FSU,2075,6
Zone_5A Cool Humid,SSP3,FSU,2080,6
Zone_5A Cool Humid,SSP3,FSU,2085,6
Zone_5A Cool Humid,SSP3,FSU,2090,6
Zone_5A Cool Humid,SSP3,FSU,2095,6
Zone_5A Cool Humid,SSP3,FSU,2100,6
Zone_5B Cool Dry,SSP3,FSU,2015,6
Zone_5B Cool Dry,SSP3,FSU,2020,6
Zone_5B Cool Dry,SSP3,FSU,2025,6
Zone_5B Cool Dry,SSP3,FSU,2030,6
Zone_5B Cool Dry,SSP3,FSU,2035,6
Zone_5B Cool Dry,SSP3,FSU,2040,6
Zone_5B Cool Dry,SSP3,FSU,2045,6
Zone_5B Cool Dry,SSP3,FSU,2050,6
Zone_5B Cool Dry,SSP3,FSU,2055,6
Zone_5B Cool Dry,SSP3,FSU,2060,6
Zone_5B Cool Dry,SSP3,FSU,2065,6
Zone_5B Cool Dry,SSP3,FSU,2070,6
Zone_5B Cool Dry,SSP3,FSU,2075,6
Zone_5B Cool Dry,SSP3,FSU,2080,6
Zone_5B Cool Dry,SSP3,FSU,2085,6
Zone_5B Cool Dry,SSP3,FSU,2090,6
Zone_5B Cool Dry,SSP3,FSU,2095,6
Zone_5B Cool Dry,SSP3,FSU,2100,6
Zone_5C Cool Marine,SSP3,FSU,2015,6
Zone_5C Cool Marine,SSP3,FSU,2020,6
Zone_5C Cool Marine,SSP3,FSU,2025,6
Zone_5C Cool Marine,SSP3,FSU,2030,6
Zone_5C Cool Marine,SSP3,FSU,2035,6
Zone_5C Cool Marine,SSP3,FSU,2040,6
Zone_5C Cool Marine,SSP3,FSU,2045,6
Zone_5C Cool Marine,SSP3,FSU,2050,6
Zone_5C Cool Marine,SSP3,FSU,2055,6
Zone_5C Cool Marine,SSP3,FSU,2060,6
Zone_5C Cool Marine,SSP3,FSU,2065,6
Zone_5C Cool Marine,SSP3,FSU,2070,6
Zone_5C Cool Marine,SSP3,FSU,2075,6
Zone_5C Cool Marine,SSP3,FSU,2080,6
Zone_5C Cool Marine,SSP3,FSU,2085,6
Zone_5C Cool Marine,SSP3,FSU,2090,6
Zone_5C Cool Marine,SSP3,FSU,2095,6
Zone_5C Cool Marine,SSP3,FSU,2100,6
Zone_6A Cold Humid,SSP3,FSU,2015,6
Zone_6A Cold Humid,SSP3,FSU,2020,6
Zone_6A Cold Humid,SSP3,FSU,2025,6
Zone_6A Cold Humid,SSP3,FSU,2030,6
Zone_6A Cold Humid,SSP3,FSU,2035,6
Zone_6A Cold Humid,SSP3,FSU,2040,6
Zone_6A Cold Humid,SSP3,FSU,2045,6
Zone_6A Cold Humid,SSP3,FSU,2050,6
Zone_6A Cold Humid,SSP3,FSU,2055,6
Zone_6A Cold Humid,SSP3,FSU,2060,6
Zone_6A Cold Humid,SSP3,FSU,2065,6
Zone_6A Cold Humid,SSP3,FSU,2070,6
Zone_6A Cold Humid,SSP3,FSU,2075,6
Zone_6A Cold Humid,SSP3,FSU,2080,6
Zone_6A Cold Humid,SSP3,FSU,2085,6
Zone_6A Cold Humid,SSP3,FSU,2090,6
Zone_6A Cold Humid,SSP3,FSU,2095,6
Zone_6A Cold Humid,SSP3,FSU,2100,6
Zone_6B Cold Dry,SSP3,FSU,2015,6
Zone_6B Cold Dry,SSP3,FSU,2020,6
Zone_6B Cold Dry,SSP3,FSU,2025,6
Zone_6B Cold Dry,SSP3,FSU,2030,6
Zone_6B Cold Dry,SSP3,FSU,2035,6
Zone_6B Cold Dry,SSP3,FSU,2040,6
Zone_6B Cold Dry,SSP3,FSU,2045,6
Zone_6B Cold Dry,SSP3,FSU,2050,6
Zone_6B Cold Dry,SSP3,FSU,2055,6
Zone_6B Cold Dry,SSP3,FSU,2060,6
Zone_6B Cold Dry,SSP3,FSU,2065,6
Zone_6B Cold Dry,SSP3,FSU,2070,6
Zone_6B Cold Dry,SSP3,FSU,2075,6
Zone_6B Cold Dry,SSP3,FSU,2080,6
Zone_6B Cold Dry,SSP3,FSU,2085,6
Zone_6B Cold Dry,SSP3,FSU,2090,6
Zone_6B Cold Dry,SSP3,FSU,2095,6
Zone_6B Cold Dry,SSP3,FSU,2100,6
Zone_6C Cold Marine,SSP3,FSU,2015,6
Zone_6C Cold Marine,SSP3,FSU,2020,6
Zone_6C Cold Marine,SSP3,FSU,2025,6
Zone_6C Cold Marine,SSP3,FSU,2030,6
Zone_6C Cold Marine,SSP3,FSU,2035,6
Zone_6C Cold Marine,SSP3,FSU,2040,6
Zone_6C Cold Marine,SSP3,FSU,2045,6
Zone_6C Cold Marine,SSP3,FSU,2050,6
Zone_6C Cold Marine,SSP3,FSU,2055,6
Zone_6C Cold Marine,SSP3,FSU,2060,6
Zone_6C Cold Marine,SSP3,FSU,2065,6
Zone_6C Cold Marine,SSP3,FSU,2070,6
Zone_6C Cold Marine,SSP3,FSU,2075,6
Zone_6C Cold Marine,SSP3,FSU,2080,6
Zone_6C Cold Marine,SSP3,FSU,2085,6
Zone_6C Cold Marine,SSP3,FSU,2090,6
Zone_6C Cold Marine,SSP3,FSU,2095,6
Zone_6C Cold Marine,SSP3,FSU,2100,6
Zone_7A Very cold Humid,SSP3,FSU,2015,12
