region,yrs_prod,type,material_type,material_intensity
C-EEU-EST,2035,WASH_MACH,acrylonitrile_butadiene_styrene,845.2224
C-EEU-EST,2035,WASH_MACH,other_plastics,5018.508
C-EEU-EST,2035,WASH_MACH,polypropylene,0
C-EEU-EST,2035,WASH_MACH,steel,26571.6792
C-EEU-EST,2040,WASH_MACH,bio-based_polypropylene,3486.5424
C-EEU-EST,2040,WASH_MACH,aluminium,1796.0976
C-EEU-EST,2040,WASH_MACH,copper,1003.7016
C-EEU-EST,2040,WASH_MACH,glass,1056.528
C-EEU-EST,2040,WASH_MACH,other_materials,13048.1208
C-EEU-EST,2040,WASH_MACH,acrylonitrile_butadiene_styrene,845.2224
C-EEU-EST,2040,WASH_MACH,other_plastics,5018.508
C-EEU-EST,2040,WASH_MACH,polypropylene,0
C-EEU-EST,2040,WASH_MACH,steel,26571.6792
C-EEU-EST,2045,WASH_MACH,bio-based_polypropylene,3486.5424
C-EEU-EST,2045,WASH_MACH,aluminium,1796.0976
C-EEU-EST,2045,WASH_MACH,copper,1003.7016
C-EEU-EST,2045,WASH_MACH,glass,1056.528
C-EEU-EST,2045,WASH_MACH,other_materials,13048.1208
C-EEU-EST,2045,WASH_MACH,acrylonitrile_butadiene_styrene,845.2224
C-EEU-EST,2045,WASH_MACH,other_plastics,5018.508
C-EEU-EST,2045,WASH_MACH,polypropylene,0
C-EEU-EST,2045,WASH_MACH,steel,26571.6792
C-EEU-EST,2050,WASH_MACH,bio-based_polypropylene,3486.5424
C-EEU-EST,2050,WASH_MACH,aluminium,1796.0976
C-EEU-EST,2050,WASH_MACH,copper,1003.7016
C-EEU-EST,2050,WASH_MACH,glass,1056.528
C-EEU-EST,2050,WASH_MACH,other_materials,13048.1208
C-EEU-EST,2050,WASH_MACH,acrylonitrile_butadiene_styrene,845.2224
C-EEU-EST,2050,WASH_MACH,other_plastics,5018.508
C-EEU-EST,2050,WASH_MACH,polypropylene,0
C-EEU-EST,2050,WASH_MACH,steel,26571.6792
C-EEU-EST,2005,WASH_MACH_COM,aluminium,29520
C-EEU-EST,2005,WASH_MACH_COM,copper,12464
C-EEU-EST,2005,WASH_MACH_COM,glass,4264
C-EEU-EST,2005,WASH_MACH_COM,other_materials,66944.8
C-EEU-EST,2005,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1344.8
C-EEU-EST,2005,WASH_MACH_COM,other_plastics,7872
C-EEU-EST,2005,WASH_MACH_COM,polypropylene,5510.4
C-EEU-EST,2005,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-EST,2005,WASH_MACH_COM,steel,200080
C-EEU-EST,2010,WASH_MACH_COM,aluminium,29520
C-EEU-EST,2010,WASH_MACH_COM,copper,12464
C-EEU-EST,2010,WASH_MACH_COM,glass,4264
C-EEU-EST,2010,WASH_MACH_COM,other_materials,66944.8
C-EEU-EST,2010,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1344.8
C-EEU-EST,2010,WASH_MACH_COM,other_plastics,7872
C-EEU-EST,2010,WASH_MACH_COM,polypropylene,5510.4
C-EEU-EST,2010,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-EST,2010,WASH_MACH_COM,steel,200080
C-EEU-EST,2015,WASH_MACH_COM,aluminium,29520
C-EEU-EST,2015,WASH_MACH_COM,copper,12464
C-EEU-EST,2015,WASH_MACH_COM,glass,4264
C-EEU-EST,2015,WASH_MACH_COM,other_materials,66944.8
C-EEU-EST,2015,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1344.8
C-EEU-EST,2015,WASH_MACH_COM,other_plastics,7872
C-EEU-EST,2015,WASH_MACH_COM,polypropylene,5510.4
C-EEU-EST,2015,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-EST,2015,WASH_MACH_COM,steel,200080
C-EEU-EST,2020,WASH_MACH_COM,aluminium,29520
C-EEU-EST,2020,WASH_MACH_COM,copper,12464
C-EEU-EST,2020,WASH_MACH_COM,glass,4264
C-EEU-EST,2020,WASH_MACH_COM,other_materials,66944.8
C-EEU-EST,2020,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1344.8
C-EEU-EST,2020,WASH_MACH_COM,other_plastics,7872
C-EEU-EST,2020,WASH_MACH_COM,polypropylene,5510.4
C-EEU-EST,2020,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-EST,2020,WASH_MACH_COM,steel,200080
C-EEU-EST,2025,WASH_MACH_COM,aluminium,29520
C-EEU-EST,2025,WASH_MACH_COM,copper,12464
C-EEU-EST,2025,WASH_MACH_COM,glass,4264
C-EEU-EST,2025,WASH_MACH_COM,other_materials,66944.8
C-EEU-EST,2025,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1344.8
C-EEU-EST,2025,WASH_MACH_COM,other_plastics,7872
C-EEU-EST,2025,WASH_MACH_COM,polypropylene,5510.4
C-EEU-EST,2025,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-EST,2025,WASH_MACH_COM,steel,200080
C-EEU-EST,2030,WASH_MACH_COM,bio-based_polypropylene,4364.2368
C-EEU-EST,2030,WASH_MACH_COM,aluminium,23379.84
C-EEU-EST,2030,WASH_MACH_COM,copper,9871.488
C-EEU-EST,2030,WASH_MACH_COM,glass,3377.088
C-EEU-EST,2030,WASH_MACH_COM,other_materials,53020.2816
C-EEU-EST,2030,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-EEU-EST,2030,WASH_MACH_COM,other_plastics,6234.624
C-EEU-EST,2030,WASH_MACH_COM,polypropylene,0
C-EEU-EST,2030,WASH_MACH_COM,steel,158463.36
C-EEU-EST,2035,WASH_MACH_COM,bio-based_polypropylene,4364.2368
C-EEU-EST,2035,WASH_MACH_COM,aluminium,23379.84
C-EEU-EST,2035,WASH_MACH_COM,copper,9871.488
C-EEU-EST,2035,WASH_MACH_COM,glass,3377.088
C-EEU-EST,2035,WASH_MACH_COM,other_materials,53020.2816
C-EEU-EST,2035,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-EEU-EST,2035,WASH_MACH_COM,other_plastics,6234.624
C-EEU-EST,2035,WASH_MACH_COM,polypropylene,0
C-EEU-EST,2035,WASH_MACH_COM,steel,158463.36
C-EEU-EST,2040,WASH_MACH_COM,bio-based_polypropylene,4364.2368
C-EEU-EST,2040,WASH_MACH_COM,aluminium,23379.84
C-EEU-EST,2040,WASH_MACH_COM,copper,9871.488
C-EEU-EST,2040,WASH_MACH_COM,glass,3377.088
C-EEU-EST,2040,WASH_MACH_COM,other_materials,53020.2816
C-EEU-EST,2040,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-EEU-EST,2040,WASH_MACH_COM,other_plastics,6234.624
C-EEU-EST,2040,WASH_MACH_COM,polypropylene,0
C-EEU-EST,2040,WASH_MACH_COM,steel,158463.36
C-EEU-EST,2045,WASH_MACH_COM,bio-based_polypropylene,4364.2368
C-EEU-EST,2045,WASH_MACH_COM,aluminium,23379.84
C-EEU-EST,2045,WASH_MACH_COM,copper,9871.488
C-EEU-EST,2045,WASH_MACH_COM,glass,3377.088
C-EEU-EST,2045,WASH_MACH_COM,other_materials,53020.2816
C-EEU-EST,2045,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-EEU-EST,2045,WASH_MACH_COM,other_plastics,6234.624
C-EEU-EST,2045,WASH_MACH_COM,polypropylene,0
C-EEU-EST,2045,WASH_MACH_COM,steel,158463.36
C-EEU-EST,2050,WASH_MACH_COM,bio-based_polypropylene,4364.2368
C-EEU-EST,2050,WASH_MACH_COM,aluminium,23379.84
C-EEU-EST,2050,WASH_MACH_COM,copper,9871.488
C-EEU-EST,2050,WASH_MACH_COM,glass,3377.088
C-EEU-EST,2050,WASH_MACH_COM,other_materials,53020.2816
C-EEU-EST,2050,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-EEU-EST,2050,WASH_MACH_COM,other_plastics,6234.624
C-EEU-EST,2050,WASH_MACH_COM,polypropylene,0
C-EEU-EST,2050,WASH_MACH_COM,steel,158463.36
C-EEU-HRV,2005,WASH_MACH,aluminium,2267.8
C-EEU-HRV,2005,WASH_MACH,copper,1267.3
C-EEU-HRV,2005,WASH_MACH,glass,1334
C-EEU-HRV,2005,WASH_MACH,other_materials,16474.9
C-EEU-HRV,2005,WASH_MACH,acrylonitrile_butadiene_styrene,1067.2
C-EEU-HRV,2005,WASH_MACH,other_plastics,6336.5
C-EEU-HRV,2005,WASH_MACH,polypropylene,4402.2
C-EEU-HRV,2005,WASH_MACH,bio-based_polypropylene,0
C-EEU-HRV,2005,WASH_MACH,steel,33550.1
C-EEU-HRV,2010,WASH_MACH,aluminium,2267.8
C-EEU-HRV,2010,WASH_MACH,copper,1267.3
C-EEU-HRV,2010,WASH_MACH,glass,1334
C-EEU-HRV,2010,WASH_MACH,other_materials,16474.9
C-EEU-HRV,2010,WASH_MACH,acrylonitrile_butadiene_styrene,1067.2
C-EEU-HRV,2010,WASH_MACH,other_plastics,6336.5
C-EEU-HRV,2010,WASH_MACH,polypropylene,4402.2
C-EEU-HRV,2010,WASH_MACH,bio-based_polypropylene,0
C-EEU-HRV,2010,WASH_MACH,steel,33550.1
C-EEU-HRV,2015,WASH_MACH,aluminium,2267.8
C-EEU-HRV,2015,WASH_MACH,copper,1267.3
C-EEU-HRV,2015,WASH_MACH,glass,1334
C-EEU-HRV,2015,WASH_MACH,other_materials,16474.9
C-EEU-HRV,2015,WASH_MACH,acrylonitrile_butadiene_styrene,1067.2
C-EEU-HRV,2015,WASH_MACH,other_plastics,6336.5
C-EEU-HRV,2015,WASH_MACH,polypropylene,4402.2
C-EEU-HRV,2015,WASH_MACH,bio-based_polypropylene,0
C-EEU-HRV,2015,WASH_MACH,steel,33550.1
C-EEU-HRV,2020,WASH_MACH,aluminium,2267.8
C-EEU-HRV,2020,WASH_MACH,copper,1267.3
C-EEU-HRV,2020,WASH_MACH,glass,1334
C-EEU-HRV,2020,WASH_MACH,other_materials,16474.9
C-EEU-HRV,2020,WASH_MACH,acrylonitrile_butadiene_styrene,1067.2
C-EEU-HRV,2020,WASH_MACH,other_plastics,6336.5
C-EEU-HRV,2020,WASH_MACH,polypropylene,4402.2
C-EEU-HRV,2020,WASH_MACH,bio-based_polypropylene,0
C-EEU-HRV,2020,WASH_MACH,steel,33550.1
C-EEU-HRV,2025,WASH_MACH,aluminium,2267.8
C-EEU-HRV,2025,WASH_MACH,copper,1267.3
C-EEU-HRV,2025,WASH_MACH,glass,1334
C-EEU-HRV,2025,WASH_MACH,other_materials,16474.9
C-EEU-HRV,2025,WASH_MACH,acrylonitrile_butadiene_styrene,1067.2
C-EEU-HRV,2025,WASH_MACH,other_plastics,6336.5
C-EEU-HRV,2025,WASH_MACH,polypropylene,4402.2
C-EEU-HRV,2025,WASH_MACH,bio-based_polypropylene,0
C-EEU-HRV,2025,WASH_MACH,steel,33550.1
C-EEU-HRV,2030,WASH_MACH,bio-based_polypropylene,3486.5424
C-EEU-HRV,2030,WASH_MACH,aluminium,1796.0976
C-EEU-HRV,2030,WASH_MACH,copper,1003.7016
C-EEU-HRV,2030,WASH_MACH,glass,1056.528
C-EEU-HRV,2030,WASH_MACH,other_materials,13048.1208
C-EEU-HRV,2030,WASH_MACH,acrylonitrile_butadiene_styrene,845.2224
C-EEU-HRV,2030,WASH_MACH,other_plastics,5018.508
C-EEU-HRV,2030,WASH_MACH,polypropylene,0
C-EEU-HRV,2030,WASH_MACH,steel,26571.6792
C-EEU-HRV,2035,WASH_MACH,bio-based_polypropylene,3486.5424
C-EEU-HRV,2035,WASH_MACH,aluminium,1796.0976
C-EEU-HRV,2035,WASH_MACH,copper,1003.7016
C-EEU-HRV,2035,WASH_MACH,glass,1056.528
C-EEU-HRV,2035,WASH_MACH,other_materials,13048.1208
C-EEU-HRV,2035,WASH_MACH,acrylonitrile_butadiene_styrene,845.2224
C-EEU-HRV,2035,WASH_MACH,other_plastics,5018.508
C-EEU-HRV,2035,WASH_MACH,polypropylene,0
C-EEU-HRV,2035,WASH_MACH,steel,26571.6792
C-EEU-HRV,2040,WASH_MACH,bio-based_polypropylene,3486.5424
C-EEU-HRV,2040,WASH_MACH,aluminium,1796.0976
C-EEU-HRV,2040,WASH_MACH,copper,1003.7016
C-EEU-HRV,2040,WASH_MACH,glass,1056.528
C-EEU-HRV,2040,WASH_MACH,other_materials,13048.1208
C-EEU-HRV,2040,WASH_MACH,acrylonitrile_butadiene_styrene,845.2224
C-EEU-HRV,2040,WASH_MACH,other_plastics,5018.508
C-EEU-HRV,2040,WASH_MACH,polypropylene,0
C-EEU-HRV,2040,WASH_MACH,steel,26571.6792
C-EEU-HRV,2045,WASH_MACH,bio-based_polypropylene,3486.5424
C-EEU-HRV,2045,WASH_MACH,aluminium,1796.0976
C-EEU-HRV,2045,WASH_MACH,copper,1003.7016
C-EEU-HRV,2045,WASH_MACH,glass,1056.528
C-EEU-HRV,2045,WASH_MACH,other_materials,13048.1208
C-EEU-HRV,2045,WASH_MACH,acrylonitrile_butadiene_styrene,845.2224
C-EEU-HRV,2045,WASH_MACH,other_plastics,5018.508
C-EEU-HRV,2045,WASH_MACH,polypropylene,0
C-EEU-HRV,2045,WASH_MACH,steel,26571.6792
C-EEU-HRV,2050,WASH_MACH,bio-based_polypropylene,3486.5424
C-EEU-HRV,2050,WASH_MACH,aluminium,1796.0976
C-EEU-HRV,2050,WASH_MACH,copper,1003.7016
C-EEU-HRV,2050,WASH_MACH,glass,1056.528
C-EEU-HRV,2050,WASH_MACH,other_materials,13048.1208
C-EEU-HRV,2050,WASH_MACH,acrylonitrile_butadiene_styrene,845.2224
C-EEU-HRV,2050,WASH_MACH,other_plastics,5018.508
C-EEU-HRV,2050,WASH_MACH,polypropylene,0
C-EEU-HRV,2050,WASH_MACH,steel,26571.6792
C-EEU-HRV,2005,WASH_MACH_COM,aluminium,29520
C-EEU-HRV,2005,WASH_MACH_COM,copper,12464
C-EEU-HRV,2005,WASH_MACH_COM,glass,4264
C-EEU-HRV,2005,WASH_MACH_COM,other_materials,66944.8
C-EEU-HRV,2005,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1344.8
C-EEU-HRV,2005,WASH_MACH_COM,other_plastics,7872
C-EEU-HRV,2005,WASH_MACH_COM,polypropylene,5510.4
C-EEU-HRV,2005,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-HRV,2005,WASH_MACH_COM,steel,200080
C-EEU-HRV,2010,WASH_MACH_COM,aluminium,29520
C-EEU-HRV,2010,WASH_MACH_COM,copper,12464
C-EEU-HRV,2010,WASH_MACH_COM,glass,4264
C-EEU-HRV,2010,WASH_MACH_COM,other_materials,66944.8
C-EEU-HRV,2010,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1344.8
C-EEU-HRV,2010,WASH_MACH_COM,other_plastics,7872
C-EEU-HRV,2010,WASH_MACH_COM,polypropylene,5510.4
C-EEU-HRV,2010,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-HRV,2010,WASH_MACH_COM,steel,200080
C-EEU-HRV,2015,WASH_MACH_COM,aluminium,29520
C-EEU-HRV,2015,WASH_MACH_COM,copper,12464
C-EEU-HRV,2015,WASH_MACH_COM,glass,4264
C-EEU-HRV,2015,WASH_MACH_COM,other_materials,66944.8
C-EEU-HRV,2015,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1344.8
C-EEU-HRV,2015,WASH_MACH_COM,other_plastics,7872
C-EEU-HRV,2015,WASH_MACH_COM,polypropylene,5510.4
C-EEU-HRV,2015,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-HRV,2015,WASH_MACH_COM,steel,200080
C-EEU-HRV,2020,WASH_MACH_COM,aluminium,29520
C-EEU-HRV,2020,WASH_MACH_COM,copper,12464
C-EEU-HRV,2020,WASH_MACH_COM,glass,4264
C-EEU-HRV,2020,WASH_MACH_COM,other_materials,66944.8
C-EEU-HRV,2020,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1344.8
C-EEU-HRV,2020,WASH_MACH_COM,other_plastics,7872
C-EEU-HRV,2020,WASH_MACH_COM,polypropylene,5510.4
C-EEU-HRV,2020,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-HRV,2020,WASH_MACH_COM,steel,200080
C-EEU-HRV,2025,WASH_MACH_COM,aluminium,29520
C-EEU-HRV,2025,WASH_MACH_COM,copper,12464
C-EEU-HRV,2025,WASH_MACH_COM,glass,4264
C-EEU-HRV,2025,WASH_MACH_COM,other_materials,66944.8
C-EEU-HRV,2025,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1344.8
C-EEU-HRV,2025,WASH_MACH_COM,other_plastics,7872
C-EEU-HRV,2025,WASH_MACH_COM,polypropylene,5510.4
C-EEU-HRV,2025,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-HRV,2025,WASH_MACH_COM,steel,200080
C-EEU-HRV,2030,WASH_MACH_COM,bio-based_polypropylene,4364.2368
C-EEU-HRV,2030,WASH_MACH_COM,aluminium,23379.84
C-EEU-HRV,2030,WASH_MACH_COM,copper,9871.488
C-EEU-HRV,2030,WASH_MACH_COM,glass,3377.088
C-EEU-HRV,2030,WASH_MACH_COM,other_materials,53020.2816
C-EEU-HRV,2030,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-EEU-HRV,2030,WASH_MACH_COM,other_plastics,6234.624
C-EEU-HRV,2030,WASH_MACH_COM,polypropylene,0
C-EEU-HRV,2030,WASH_MACH_COM,steel,158463.36
C-EEU-HRV,2035,WASH_MACH_COM,bio-based_polypropylene,4364.2368
C-EEU-HRV,2035,WASH_MACH_COM,aluminium,23379.84
C-EEU-HRV,2035,WASH_MACH_COM,copper,9871.488
C-EEU-HRV,2035,WASH_MACH_COM,glass,3377.088
C-EEU-HRV,2035,WASH_MACH_COM,other_materials,53020.2816
C-EEU-HRV,2035,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-EEU-HRV,2035,WASH_MACH_COM,other_plastics,6234.624
C-EEU-HRV,2035,WASH_MACH_COM,polypropylene,0
C-EEU-HRV,2035,WASH_MACH_COM,steel,158463.36
C-EEU-HRV,2040,WASH_MACH_COM,bio-based_polypropylene,4364.2368
C-EEU-HRV,2040,WASH_MACH_COM,aluminium,23379.84
C-EEU-HRV,2040,WASH_MACH_COM,copper,9871.488
C-EEU-HRV,2040,WASH_MACH_COM,glass,3377.088
C-EEU-HRV,2040,WASH_MACH_COM,other_materials,53020.2816
C-EEU-HRV,2040,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-EEU-HRV,2040,WASH_MACH_COM,other_plastics,6234.624
C-EEU-HRV,2040,WASH_MACH_COM,polypropylene,0
C-EEU-HRV,2040,WASH_MACH_COM,steel,158463.36
C-EEU-HRV,2045,WASH_MACH_COM,bio-based_polypropylene,4364.2368
C-EEU-HRV,2045,WASH_MACH_COM,aluminium,23379.84
C-EEU-HRV,2045,WASH_MACH_COM,copper,9871.488
C-EEU-HRV,2045,WASH_MACH_COM,glass,3377.088
C-EEU-HRV,2045,WASH_MACH_COM,other_materials,53020.2816
C-EEU-HRV,2045,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-EEU-HRV,2045,WASH_MACH_COM,other_plastics,6234.624
C-EEU-HRV,2045,WASH_MACH_COM,polypropylene,0
C-EEU-HRV,2045,WASH_MACH_COM,steel,158463.36
C-EEU-HRV,2050,WASH_MACH_COM,bio-based_polypropylene,4364.2368
C-EEU-HRV,2050,WASH_MACH_COM,aluminium,23379.84
C-EEU-HRV,2050,WASH_MACH_COM,copper,9871.488
C-EEU-HRV,2050,WASH_MACH_COM,glass,3377.088
C-EEU-HRV,2050,WASH_MACH_COM,other_materials,53020.2816
C-EEU-HRV,2050,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1065.0816
C-EEU-HRV,2050,WASH_MACH_COM,other_plastics,6234.624
C-EEU-HRV,2050,WASH_MACH_COM,polypropylene,0
C-EEU-HRV,2050,WASH_MACH_COM,steel,158463.36
C-EEU-HUN,2005,WASH_MACH,aluminium,2267.8
C-EEU-HUN,2005,WASH_MACH,copper,1267.3
C-EEU-HUN,2005,WASH_MACH,glass,1334
C-EEU-HUN,2005,WASH_MACH,other_materials,16474.9
C-EEU-HUN,2005,WASH_MACH,acrylonitrile_butadiene_styrene,1067.2
C-EEU-HUN,2005,WASH_MACH,other_plastics,6336.5
C-EEU-HUN,2005,WASH_MACH,polypropylene,4402.2
C-EEU-HUN,2005,WASH_MACH,bio-based_polypropylene,0
C-EEU-HUN,2005,WASH_MACH,steel,33550.1
C-EEU-HUN,2010,WASH_MACH,aluminium,2267.8
C-EEU-HUN,2010,WASH_MACH,copper,1267.3
C-EEU-HUN,2010,WASH_MACH,glass,1334
C-EEU-HUN,2010,WASH_MACH,other_materials,16474.9
C-EEU-HUN,2010,WASH_MACH,acrylonitrile_butadiene_styrene,1067.2
C-EEU-HUN,2010,WASH_MACH,other_plastics,6336.5
C-EEU-HUN,2010,WASH_MACH,polypropylene,4402.2
C-EEU-HUN,2010,WASH_MACH,bio-based_polypropylene,0
C-EEU-HUN,2010,WASH_MACH,steel,33550.1
C-EEU-HUN,2015,WASH_MACH,aluminium,2267.8
C-EEU-HUN,2015,WASH_MACH,copper,1267.3
C-EEU-HUN,2015,WASH_MACH,glass,1334
C-EEU-HUN,2015,WASH_MACH,other_materials,16474.9
C-EEU-HUN,2015,WASH_MACH,acrylonitrile_butadiene_styrene,1067.2
C-EEU-HUN,2015,WASH_MACH,other_plastics,6336.5
C-EEU-HUN,2015,WASH_MACH,polypropylene,4402.2
C-EEU-HUN,2015,WASH_MACH,bio-based_polypropylene,0
C-EEU-HUN,2015,WASH_MACH,steel,33550.1
C-EEU-HUN,2020,WASH_MACH,aluminium,2267.8
C-EEU-HUN,2020,WASH_MACH,copper,1267.3
C-EEU-HUN,2020,WASH_MACH,glass,1334
C-EEU-HUN,2020,WASH_MACH,other_materials,16474.9
C-EEU-HUN,2020,WASH_MACH,acrylonitrile_butadiene_styrene,1067.2
C-EEU-HUN,2020,WASH_MACH,other_plastics,6336.5
C-EEU-HUN,2020,WASH_MACH,polypropylene,4402.2
C-EEU-HUN,2020,WASH_MACH,bio-based_polypropylene,0
C-EEU-HUN,2020,WASH_MACH,steel,33550.1
C-EEU-HUN,2025,WASH_MACH,aluminium,2267.8
C-EEU-HUN,2025,WASH_MACH,copper,1267.3
C-EEU-HUN,2025,WASH_MACH,glass,1334
C-EEU-HUN,2025,WASH_MACH,other_materials,16474.9
C-EEU-HUN,2025,WASH_MACH,acrylonitrile_butadiene_styrene,1067.2
C-EEU-HUN,2025,WASH_MACH,other_plastics,6336.5
C-EEU-HUN,2025,WASH_MACH,polypropylene,4402.2
C-EEU-HUN,2025,WASH_MACH,bio-based_polypropylene,0
C-EEU-HUN,2025,WASH_MACH,steel,33550.1
C-EEU-HUN,2030,WASH_MACH,bio-based_polypropylene,3486.5424
C-EEU-HUN,2030,WASH_MACH,aluminium,1796.0976
C-EEU-HUN,2030,WASH_MACH,copper,1003.7016
C-EEU-HUN,2030,WASH_MACH,glass,1056.528
C-EEU-HUN,2030,WASH_MACH,other_materials,13048.1208
C-EEU-HUN,2030,WASH_MACH,acrylonitrile_butadiene_styrene,845.2224
C-EEU-HUN,2030,WASH_MACH,other_plastics,5018.508
C-EEU-HUN,2030,WASH_MACH,polypropylene,0
C-EEU-HUN,2030,WASH_MACH,steel,26571.6792
C-EEU-HUN,2035,WASH_MACH,bio-based_polypropylene,3486.5424
C-EEU-HUN,2035,WASH_MACH,aluminium,1796.0976
C-EEU-HUN,2035,WASH_MACH,copper,1003.7016
C-EEU-HUN,2035,WASH_MACH,glass,1056.528
C-EEU-HUN,2035,WASH_MACH,other_materials,13048.1208
C-EEU-HUN,2035,WASH_MACH,acrylonitrile_butadiene_styrene,845.2224
C-EEU-HUN,2035,WASH_MACH,other_plastics,5018.508
C-EEU-HUN,2035,WASH_MACH,polypropylene,0
C-EEU-HUN,2035,WASH_MACH,steel,26571.6792
C-EEU-HUN,2040,WASH_MACH,bio-based_polypropylene,3486.5424
C-EEU-HUN,2040,WASH_MACH,aluminium,1796.0976
C-EEU-HUN,2040,WASH_MACH,copper,1003.7016
C-EEU-HUN,2040,WASH_MACH,glass,1056.528
C-EEU-HUN,2040,WASH_MACH,other_materials,13048.1208
C-EEU-HUN,2040,WASH_MACH,acrylonitrile_butadiene_styrene,845.2224
C-EEU-HUN,2040,WASH_MACH,other_plastics,5018.508
C-EEU-HUN,2040,WASH_MACH,polypropylene,0
C-EEU-HUN,2040,WASH_MACH,steel,26571.6792
C-EEU-HUN,2045,WASH_MACH,bio-based_polypropylene,3486.5424
C-EEU-HUN,2045,WASH_MACH,aluminium,1796.0976
C-EEU-HUN,2045,WASH_MACH,copper,1003.7016
C-EEU-HUN,2045,WASH_MACH,glass,1056.528
C-EEU-HUN,2045,WASH_MACH,other_materials,13048.1208
C-EEU-HUN,2045,WASH_MACH,acrylonitrile_butadiene_styrene,845.2224
C-EEU-HUN,2045,WASH_MACH,other_plastics,5018.508
C-EEU-HUN,2045,WASH_MACH,polypropylene,0
C-EEU-HUN,2045,WASH_MACH,steel,26571.6792
C-EEU-HUN,2050,WASH_MACH,bio-based_polypropylene,3486.5424
C-EEU-HUN,2050,WASH_MACH,aluminium,1796.0976
C-EEU-HUN,2050,WASH_MACH,copper,1003.7016
C-EEU-HUN,2050,WASH_MACH,glass,1056.528
C-EEU-HUN,2050,WASH_MACH,other_materials,13048.1208
C-EEU-HUN,2050,WASH_MACH,acrylonitrile_butadiene_styrene,845.2224
C-EEU-HUN,2050,WASH_MACH,other_plastics,5018.508
C-EEU-HUN,2050,WASH_MACH,polypropylene,0
C-EEU-HUN,2050,WASH_MACH,steel,26571.6792
C-EEU-HUN,2005,WASH_MACH_COM,aluminium,29520
C-EEU-HUN,2005,WASH_MACH_COM,copper,12464
C-EEU-HUN,2005,WASH_MACH_COM,glass,4264
C-EEU-HUN,2005,WASH_MACH_COM,other_materials,66944.8
C-EEU-HUN,2005,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1344.8
C-EEU-HUN,2005,WASH_MACH_COM,other_plastics,7872
C-EEU-HUN,2005,WASH_MACH_COM,polypropylene,5510.4
C-EEU-HUN,2005,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-HUN,2005,WASH_MACH_COM,steel,200080
C-EEU-HUN,2010,WASH_MACH_COM,aluminium,29520
C-EEU-HUN,2010,WASH_MACH_COM,copper,12464
C-EEU-HUN,2010,WASH_MACH_COM,glass,4264
C-EEU-HUN,2010,WASH_MACH_COM,other_materials,66944.8
C-EEU-HUN,2010,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1344.8
C-EEU-HUN,2010,WASH_MACH_COM,other_plastics,7872
C-EEU-HUN,2010,WASH_MACH_COM,polypropylene,5510.4
C-EEU-HUN,2010,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-HUN,2010,WASH_MACH_COM,steel,200080
C-EEU-HUN,2015,WASH_MACH_COM,aluminium,29520
C-EEU-HUN,2015,WASH_MACH_COM,copper,12464
C-EEU-HUN,2015,WASH_MACH_COM,glass,4264
C-EEU-HUN,2015,WASH_MACH_COM,other_materials,66944.8
C-EEU-HUN,2015,WASH_MACH_COM,acrylonitrile_butadiene_styrene,1344.8
C-EEU-HUN,2015,WASH_MACH_COM,other_plastics,7872
C-EEU-HUN,2015,WASH_MACH_COM,polypropylene,5510.4
C-EEU-HUN,2015,WASH_MACH_COM,bio-based_polypropylene,0
C-EEU-HUN,2015,WASH_MACH_COM,steel,200080
C-EEU-HUN,2020,WASH_MACH_COM,aluminium,29520
